FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	11676	143	32	66	-1	(-)3xSLv1	NegativeControl	12502.7	6183.59	8.00E+00	8.07E+00	59	53.5	2.02E+01	0	0	0	0	0	0	-1.44542	0	0	56.6442	57.4286
DATA	11677	143	33	66	-1	(-)3xSLv1	NegativeControl	12545	6183.99	7.97E+00	8.04E+00	60	47	1.54E+01	0	0	0	0	0	0	-1.66638	0	0	54.2679	51.1264
DATA	11678	143	34	66	-1	(-)3xSLv1	NegativeControl	12587.4	6183.98	7.94E+00	8.01E+00	58	47	1.61E+01	0	0	0	0	0	0	-3.47736	0	0	65	51.9545
DATA	11679	143	35	66	-1	(-)3xSLv1	NegativeControl	12629.8	6183.96	7.92E+00	7.99E+00	60	48.5	1.76E+01	0	0	0	0	0	0	-2.33236	0	0	54.2679	53.1163
DATA	11680	143	36	0	0	A_07_P012127	b2999	12672	6183.85	1.45E+03	1.45E+02	1508.5	49	1.50E+01	0	0	0	0	0	0	1452.98	1	1	50.4374	52.8387
DATA	11681	143	37	66	-1	(-)3xSLv1	NegativeControl	12714.3	6183.99	7.87E+00	7.94E+00	55	53.5	2.13E+01	0	0	0	0	0	0	-6.36018	0	0	54.0563	59.22
DATA	11682	143	38	66	-1	(-)3xSLv1	NegativeControl	12756.7	6184	7.86E+00	7.93E+00	55	53	1.77E+01	0	0	0	0	0	0	-5.68891	0	0	65	57.0395
DATA	11683	143	39	0	0	A_07_P021268	b0431	12799	6184	5.75E+04	5.75E+03	56862	62.5	1.99E+01	0	0	0	0	0	0	58167.9	1	1	54.2679	64.2212
DATA	11684	143	40	0	0	A_07_P019116	b3868	12841.3	6183.72	2.00E+03	2.00E+02	2105.5	53	1.61E+01	0	0	0	0	0	0	2027.55	1	1	49.6359	53.4815
DATA	11685	143	41	0	0	A_07_P005271	b0965	12883.6	6183.87	2.04E+03	2.04E+02	2135	54	1.76E+01	0	0	0	0	0	0	2069.01	1	1	49.981	56.8193
DATA	11686	143	42	0	0	A_07_P053594	ECs0279	12925.8	6183.97	1.74E+02	1.91E+01	240.5	49	2.05E+01	0	0	0	0	0	0	176.602	1	1	46.5379	55.4792
DATA	11687	143	43	66	-1	(-)3xSLv1	NegativeControl	12968.3	6184	7.81E+00	7.88E+00	53	47	1.37E+01	0	0	0	0	0	0	-4.44237	0	0	54.0563	50.0482
DATA	11688	143	44	0	0	A_07_P001374	b1031	13010.5	6184.12	1.09E+02	1.35E+01	174.5	51	1.58E+01	0	0	0	0	0	0	111.164	1	1	47.1495	53.3049
DATA	11689	143	45	0	0	A_07_P059887	ECs4324	13053.1	6184.04	4.95E+03	4.95E+02	5018	53	1.97E+01	0	0	0	0	0	0	5025.07	1	1	48.9384	56.9355
DATA	11690	143	46	0	0	A_07_P019409	b3926	13095.2	6184.04	6.22E+04	6.22E+03	63679	51	2.07E+01	0	0	0	0	0	0	63148.4	1	1	54.2679	55.9041
DATA	11691	143	47	0	0	A_07_P001047	b2252	13137.5	6183.72	2.18E+02	2.32E+01	280	53	1.59E+01	0	0	0	0	0	0	221.657	1	1	47.6331	55.321
DATA	11692	143	48	0	0	A_07_P049589	Z5056	13179.6	6183.95	8.68E+03	8.68E+02	9133.5	52	1.53E+01	0	0	0	0	0	0	8794.32	1	1	47.7532	54.9176
DATA	11693	143	49	66	-1	(-)3xSLv1	NegativeControl	13221.8	6184.34	7.85E+00	7.92E+00	62	55.5	1.88E+01	0	0	0	0	0	0	-0.728098	0	0	40.9028	57.9535
DATA	11694	143	50	0	0	A_07_P059671	ECs4013	13264.6	6184.04	4.24E+01	8.99E+00	98.5	48	1.67E+01	0	0	0	0	0	0	42.7486	1	1	43.6144	52.7403
DATA	11695	143	51	0	0	A_07_P016905	b3592	13306.9	6184.31	4.97E+03	4.97E+02	5120	51	1.63E+01	0	0	0	0	0	0	5002.93	1	1	51.4496	53.8316
DATA	11696	143	52	66	-1	(-)3xSLv1	NegativeControl	13349.3	6184.42	7.91E+00	7.98E+00	59	51	1.64E+01	0	0	0	0	0	0	0.0453229	0	0	56.6442	54.4571
DATA	11697	143	53	66	-1	(-)3xSLv1	NegativeControl	13390	6184.34	7.93E+00	8.00E+00	59	55	1.77E+01	0	0	0	0	0	0	-0.826339	0	0	42.5505	57.3839
DATA	11698	143	54	0	0	A_07_P044781	Z3089	13434.1	6184.24	1.49E+03	1.49E+02	1519.5	51.5	1.66E+01	0	0	0	0	0	0	1481.12	1	1	49.5203	54.6961
DATA	11699	143	55	0	0	A_07_P042729	Z3621	13476.3	6184.42	2.42E+02	2.55E+01	292.5	53.5	1.74E+01	0	0	0	0	0	0	239.862	1	1	65	55.3222
DATA	11700	143	56	66	-1	(-)3xSLv1	NegativeControl	13518.6	6184.48	8.03E+00	8.10E+00	57	55	2.36E+01	0	0	0	0	0	0	-4.38047	0	0	56.6442	60.3544
DATA	11701	143	57	66	-1	(-)3xSLv1	NegativeControl	13560.9	6184.45	8.06E+00	8.13E+00	54	52	1.94E+01	0	0	0	0	0	0	-5.64855	0	0	65	56.7672
DATA	11702	143	58	0	0	A_07_P037126	c_5372	13603.2	6183.58	8.10E+00	8.17E+00	59	47.5	1.82E+01	0	0	0	0	0	0	-1.45262	0	0	65	53.9186
DATA	11703	143	59	0	0	A_07_P056501	ECs3912	13645.5	6183.94	7.31E+02	7.36E+01	757	52	2.13E+01	0	0	0	0	0	0	712.461	1	1	48.2308	58.4674
DATA	11704	143	60	0	0	A_07_P008885	b4048	13688	6184.5	8.20E+00	8.28E+00	64	56	2.10E+01	0	0	0	0	0	0	4.14354	0	0	65	60.3118
DATA	11705	143	61	0	0	A_07_P006696	b1149	13730.3	6184.23	1.58E+01	8.47E+00	74	52	2.29E+01	0	0	0	0	0	0	15.2077	1	0	41.0426	58.2414
DATA	11706	143	62	66	-1	(-)3xSLv1	NegativeControl	13772.6	6184.5	8.30E+00	8.37E+00	57	51	1.89E+01	0	0	0	0	0	0	-3.22346	0	0	56.6442	55.2329
DATA	11707	143	63	0	0	A_07_P035547	c_4337	13814.6	6184.27	1.38E+03	1.38E+02	1379	52	1.86E+01	0	0	0	0	0	0	1311.03	1	1	51.0022	56.0562
DATA	11708	143	64	0	0	A_07_P033690	c_0965	13856.6	6184.38	1.00E+02	1.31E+01	143	53.5	1.65E+01	0	0	0	0	0	0	94.4221	1	1	43.3509	56.1136
DATA	11709	143	65	0	0	A_07_P048890	ABH-0244095	13899.3	6184.13	6.70E+03	6.70E+02	5991	56	1.93E+01	0	0	0	0	0	0	6268.18	1	1	49.4045	58.6053
DATA	11710	143	66	0	0	A_07_P013272	b2443	13941.8	6184.32	4.35E+02	4.43E+01	473	50.5	1.46E+01	0	0	0	0	0	0	404.066	1	1	49.981	52.7973
DATA	11711	143	67	0	0	A_07_P014630	b1329	13984.2	6184.56	3.15E+02	3.27E+01	348	51	1.41E+01	0	0	0	0	0	0	290.569	1	1	56.7452	53.9506
DATA	11712	143	68	0	0	A_07_P035799	c_0148	14026.2	6184.23	3.98E+03	3.98E+02	3652	54	2.09E+01	0	0	0	0	0	0	3638.81	1	1	49.7512	58.7895
DATA	11713	143	69	66	-1	(-)3xSLv1	NegativeControl	14068.9	6184.56	8.76E+00	8.84E+00	59	53.5	1.87E+01	0	0	0	0	0	0	0.463184	0	0	65	56.4048
DATA	11714	143	70	66	-1	(-)3xSLv1	NegativeControl	14111.2	6184.56	8.84E+00	8.91E+00	53	50	1.89E+01	0	0	0	0	0	0	-5.64104	0	0	65	55.9352
DATA	11715	143	71	0	0	A_07_P019999	b2625	14153.3	6184.22	7.89E+02	7.94E+01	758	51	2.02E+01	0	0	0	0	0	0	702.032	1	1	48.3494	55.7606
DATA	11716	143	72	0	0	A_07_P046757	Z1140	14195.9	6183.95	3.90E+01	9.88E+00	92	56	2.01E+01	0	0	0	0	0	0	34.396	1	0	40.6217	59.0208
DATA	11717	143	73	0	0	A_07_P035902	c_0200	14238.1	6184.27	1.62E+03	1.62E+02	1395	49	1.72E+01	0	0	0	0	0	0	1416.69	1	1	49.2883	53.3301
DATA	11718	143	74	0	0	A_07_P040065	c_4534	14280.6	6184.05	2.47E+01	9.58E+00	81.5	50	1.68E+01	0	0	0	0	0	0	21.3258	1	0	39.1858	55.5915
DATA	11719	143	75	0	0	A_07_P014274	b2400	14322.9	6184.56	4.74E+04	4.74E+03	40178	54	1.90E+01	0	0	0	0	0	0	40570.7	1	1	56.2381	58.0256
DATA	11720	143	76	66	-1	(-)3xSLv1	NegativeControl	14365.2	6184.59	9.36E+00	9.45E+00	52.5	53	1.77E+01	0	0	0	0	0	0	-6.66778	0	0	65	54.9524
DATA	11721	143	77	1028	1	(+)E1A_r60_a22	E1A_r60_a22	14407.2	6185.28	1.23E+03	1.24E+02	1070.5	53	1.59E+01	0	0	0	0	0	0	1033.77	1	1	46.7835	55.25
DATA	11722	143	78	0	0	A_07_P009653	b0617	14449.9	6184.56	5.24E+01	1.10E+01	101	49	1.74E+01	0	0	0	0	0	0	43.5174	1	1	56.2381	53.1154
DATA	11723	143	79	0	0	A_07_P049446	Z4959	14491.6	6184.29	3.81E+03	3.81E+02	3076	50	1.83E+01	0	0	0	0	0	0	3131.18	1	1	48.7036	54.1456
DATA	11724	143	80	0	0	A_07_P000808	b2204	14534.8	6183.96	7.72E+01	1.25E+01	122	48.5	1.54E+01	0	0	0	0	0	0	62.7213	1	1	45.4164	52.2326
DATA	11725	143	81	0	0	A_07_P010684	ABE-0285086	14576.9	6184.59	9.87E+00	9.96E+00	56	45	1.63E+01	0	0	0	0	0	0	-1.64095	0	0	65	50.6279
DATA	11726	143	82	66	-1	(-)3xSLv1	NegativeControl	14619.2	6184.96	2.85E+01	1.05E+01	80.5	47	1.80E+01	0	0	0	0	0	0	22.7034	1	0	65	53.5217
DATA	11727	144	1	0	0	A_07_P044393	Z2594	11211.4	6195.63	1.23E+04	1.23E+03	9974	44.5	1.34E+01	0	0	0	0	0	0	10346.1	1	1	49.2883	48.0745
DATA	11728	144	2	0	0	A_07_P049917	Z5207	11253.7	6195.6	8.52E+02	8.57E+01	754	49	1.54E+01	0	0	0	0	0	0	717.865	1	1	48.3494	51.8351
DATA	11729	144	3	0	0	A_07_P059633	ECs0236	11296.3	6195.23	1.28E+02	1.59E+01	163.5	50	1.38E+01	0	0	0	0	0	0	108.221	1	1	47.0278	50.8925
DATA	11730	144	4	0	0	A_07_P051931	Z0522	11338.5	6195.54	5.02E+03	5.02E+02	4139	55	1.77E+01	0	0	0	0	0	0	4264.5	1	1	48.8211	56.1412
DATA	11731	144	5	66	-1	(-)3xSLv1	NegativeControl	11380.9	6195.34	9.29E+00	9.37E+00	60	51.5	1.79E+01	0	0	0	0	0	0	-1.14137	0	0	65	55.0114
DATA	11732	144	6	0	0	A_07_P045961	Z4583	11423.1	6195.64	3.16E+03	3.16E+02	2686	52	1.81E+01	0	0	0	0	0	0	2714.31	1	1	49.8662	54.6778
DATA	11733	144	7	0	0	A_07_P034249	c_4040	11465.9	6195.53	5.63E+02	5.71E+01	527.5	49	1.78E+01	0	0	0	0	0	0	486.273	1	1	49.0553	53.7222
DATA	11734	144	8	0	0	A_07_P048992	ABH-0244147	11508	6195.39	8.66E+02	8.71E+01	803.5	45	1.23E+01	0	0	0	0	0	0	751.13	1	1	49.0553	48.0789
DATA	11735	144	9	0	0	A_07_P016508	b0548	11550.3	6195.46	1.01E+02	1.36E+01	149.5	56	1.97E+01	0	0	0	0	0	0	87.8651	1	1	48.1118	58.1605
DATA	11736	144	10	0	0	A_07_P003811	b4253	11592.6	6195.52	1.39E+01	9.23E+00	70	50	1.88E+01	0	0	0	0	0	0	12.1804	1	0	56.6442	53.6875
DATA	11737	144	11	66	-1	(-)3xSLv1	NegativeControl	11635	6195.5	8.99E+00	9.07E+00	60	50	1.75E+01	0	0	0	0	0	0	1.66722	0	0	65	55.6264
DATA	11738	144	12	0	0	A_07_P060577	ECs1478	11677.5	6195.54	2.15E+03	2.15E+02	1893	50	1.78E+01	0	0	0	0	0	0	1906.08	1	1	49.0553	55.725
DATA	11739	144	13	0	0	A_07_P006885	b1186	11719.6	6195.72	5.60E+03	5.60E+02	4915	54.5	1.82E+01	0	0	0	0	0	0	5007.9	1	1	48.7036	57.6628
DATA	11740	144	14	0	0	A_07_P001704	b1100	11762	6195.62	2.13E+03	2.13E+02	1874	53	1.67E+01	0	0	0	0	0	0	1913.56	1	1	50.0955	56.131
DATA	11741	144	15	66	-1	(-)3xSLv1	NegativeControl	11804.3	6195.58	8.77E+00	8.85E+00	61.5	55	1.72E+01	0	0	0	0	0	0	1.22398	0	0	56.6442	57.3103
DATA	11742	144	16	66	-1	(-)3xSLv1	NegativeControl	11846.6	6195.52	8.71E+00	8.79E+00	58	50	1.57E+01	0	0	0	0	0	0	-0.736582	0	0	56.6442	53.5366
DATA	11743	144	17	66	-1	(-)3xSLv1	NegativeControl	11888.9	6195.56	8.66E+00	8.74E+00	61	52	1.60E+01	0	0	0	0	0	0	-0.204721	0	0	56.2381	53.6
DATA	11744	144	18	0	0	A_07_P018196	b3434	11931.5	6195.42	3.12E+03	3.12E+02	2737	55	2.21E+01	0	0	0	0	0	0	2874.33	1	1	48.8211	60.0247
DATA	11745	144	19	0	0	A_07_P059480	ECs0141	11973.8	6195.72	4.23E+02	4.31E+01	439	50.5	1.88E+01	0	0	0	0	0	0	392.037	1	1	48.9384	55.6711
DATA	11746	144	20	0	0	A_07_P053466	ECs3410	12016.6	6195.7	5.67E+01	1.03E+01	113.5	52.5	1.99E+01	0	0	0	0	0	0	52.9255	1	1	47.1495	56.5
DATA	11747	144	21	66	-1	(-)3xSLv1	NegativeControl	12058.3	6195.59	9.10E+00	8.58E+00	70	50.5	1.81E+01	0	0	0	0	0	0	8.54217	1	0	56.6442	56.4348
DATA	11748	144	22	0	0	A_07_P002634	b0134	12100.7	6195.51	1.34E+03	1.34E+02	1331	51	1.43E+01	0	0	0	0	0	0	1264.02	1	1	49.0553	53.5181
DATA	11749	144	23	0	0	A_07_P054957	ECs2497	12143.3	6195.79	9.39E+01	1.26E+01	148	51	1.67E+01	0	0	0	0	0	0	89.2289	1	1	45.7933	54.1485
DATA	11750	144	24	0	0	A_07_P053348	ECs3249	12185.1	6195.68	3.41E+02	3.51E+01	382	58	1.88E+01	0	0	0	0	0	0	325.563	1	1	48.3494	59.7564
DATA	11751	144	25	0	0	A_07_P014191	b2382	12227.4	6195.77	1.56E+02	1.77E+01	210	53.5	1.75E+01	0	0	0	0	0	0	149.863	1	1	47.9926	56.2609
DATA	11752	144	26	66	-1	(-)3xSLv1	NegativeControl	12270	6195.99	8.22E+00	8.29E+00	55	48	1.82E+01	0	0	0	0	0	0	-4.71758	0	0	54.2679	53.9776
DATA	11753	144	27	0	0	A_07_P049618	Z5088	12312.3	6195.93	6.18E+03	6.18E+02	5824	51	1.70E+01	0	0	0	0	0	0	5992.21	1	1	51.1145	53.7431
DATA	11754	144	28	0	0	A_07_P005566	b3729	12354.4	6195.98	4.67E+03	4.67E+02	4552	52	1.56E+01	0	0	0	0	0	0	4547.29	1	1	50.8898	55.1842
DATA	11755	144	29	0	0	A_07_P061703	ECs5259	12396.9	6195.81	6.28E+02	6.33E+01	674.5	52	1.73E+01	0	0	0	0	0	0	614.861	1	1	48.4678	55.9659
DATA	11756	144	30	66	-1	(-)3xSLv1	NegativeControl	12439.2	6196	8.07E+00	8.14E+00	60	53.5	1.95E+01	0	0	0	0	0	0	-0.602816	0	0	65	57.4444
DATA	11757	144	31	0	0	A_07_P048246	Z2344	12481.7	6195.78	4.56E+02	4.63E+01	515	52	1.73E+01	0	0	0	0	0	0	450.374	1	1	47.7532	55.9136
DATA	11758	144	32	0	0	A_07_P053639	ECs0288	12523.1	6195.77	2.54E+01	8.47E+00	80	52	2.04E+01	0	0	0	0	0	0	25.1363	1	0	39.9102	56.3571
DATA	11759	144	33	0	0	A_07_P036664	c_3698	12565.3	6194.85	7.98E+00	8.05E+00	60	48	2.03E+01	0	0	0	0	0	0	1.05586	0	0	36.9275	55.4796
DATA	11760	144	34	0	0	A_07_P048818	ABH-0244068	12608.5	6195.91	1.61E+04	1.61E+03	15246	44.5	1.29E+01	0	0	0	0	0	0	16043.4	1	1	50.4374	48.1625
DATA	11761	144	35	66	-1	(-)3xSLv1	NegativeControl	12650.9	6196	7.93E+00	8.00E+00	61	48	1.64E+01	0	0	0	0	0	0	-0.804651	0	0	54.2679	52.5543
DATA	11762	144	36	0	0	A_07_P007105	b1233	12693.1	6196.03	9.13E+03	9.13E+02	8995	50.5	1.43E+01	0	0	0	0	0	0	9164.1	1	1	50.7771	52.0543
DATA	11763	144	37	66	-1	(-)3xSLv1	NegativeControl	12735.5	6196	7.89E+00	7.96E+00	56	53	2.06E+01	0	0	0	0	0	0	-6.81896	0	0	65	58.4691
DATA	11764	144	38	0	0	A_07_P002265	b2763	12777.9	6196.41	6.52E+04	6.52E+03	65269	63	2.14E+01	0	0	0	0	0	0	65733.5	1	1	56.1362	64.7816
DATA	11765	144	39	66	-1	(-)3xSLv1	NegativeControl	12820.2	6196.41	7.86E+00	7.93E+00	62	60	2.20E+01	0	0	0	0	0	0	-0.0848345	0	0	56.4415	63.4839
DATA	11766	144	40	0	0	A_07_P034124	c_3919	12862.5	6196.47	4.47E+01	9.09E+00	106	54	1.91E+01	0	0	0	0	0	0	45.1989	1	1	56.8461	56.5541
DATA	11767	144	41	0	0	A_07_P050037	Z1551	12904.9	6196.43	1.32E+02	1.53E+01	194	53	2.09E+01	0	0	0	0	0	0	133.103	1	1	56.2381	57.5843
DATA	11768	144	42	0	0	A_07_P053058	ECs3020	12947.1	6196.26	1.50E+03	1.50E+02	1571	50	1.66E+01	0	0	0	0	0	0	1517.56	1	1	48.3494	53.4945
DATA	11769	144	43	0	0	A_07_P007733	b3561	12989.6	6196.31	5.99E+02	6.05E+01	661	48	1.58E+01	0	0	0	0	0	0	607.3	1	1	49.4045	52.6
DATA	11770	144	44	66	-1	(-)3xSLv1	NegativeControl	13031.9	6196.44	7.83E+00	7.90E+00	59	55.5	1.72E+01	0	0	0	0	0	0	-0.800633	0	0	56.4415	55.3977
DATA	11771	144	45	0	0	A_07_P038556	c_1575	13074.1	6196.44	1.28E+01	8.01E+00	73	53	2.02E+01	0	0	0	0	0	0	13.0057	1	0	56.2381	57.3253
DATA	11772	144	46	0	0	A_07_P051405	Z1454	13116.5	6196.33	4.82E+03	4.82E+02	4904.5	60	1.95E+01	0	0	0	0	0	0	4879.99	1	1	49.0553	60.3151
DATA	11773	144	47	0	0	A_07_P060860	ECs1562	13158.9	6196.44	7.85E+00	7.92E+00	59.5	54	1.86E+01	0	0	0	0	0	0	-0.909971	0	0	65	57.0745
DATA	11774	144	48	0	0	A_07_P034477	c_4210	13201.1	6196.44	7.87E+00	7.96E+00	63	52	1.75E+01	0	0	0	0	0	0	5.80244	0	0	56.2381	55.7586
DATA	11775	144	49	0	0	A_07_P062472	ECs1291	13243.5	6196.27	1.15E+02	1.40E+01	169.5	50.5	1.96E+01	0	0	0	0	0	0	115.76	1	1	44.3957	56.0897
DATA	11776	144	50	0	0	A_07_P014817	b1368	13285.2	6196.33	8.87E+01	1.19E+01	146.5	47.5	1.51E+01	0	0	0	0	0	0	89.1447	1	1	47.0278	51.439
DATA	11777	144	51	66	-1	(-)3xSLv1	NegativeControl	13328.1	6196.44	7.92E+00	7.99E+00	57	51	1.65E+01	0	0	0	0	0	0	-2.60214	0	0	56.2381	53.5632
DATA	11778	144	52	66	-1	(-)3xSLv1	NegativeControl	13368.9	6196.56	7.94E+00	8.01E+00	56	48	1.72E+01	0	0	0	0	0	0	-0.777751	0	0	40.9028	53.15
DATA	11779	144	53	66	-1	(-)3xSLv1	NegativeControl	13412.8	6196.45	7.97E+00	8.04E+00	57	55	1.79E+01	0	0	0	0	0	0	-2.25516	0	0	56.7452	57.4286
DATA	11780	144	54	0	0	A_07_P006238	b2851	13454.7	6196.47	6.69E+01	1.05E+01	125	48	1.42E+01	0	0	0	0	0	0	66.366	1	1	37.3901	50.7253
DATA	11781	144	55	0	0	A_07_P010855	b0033	13497.4	6196.5	1.73E+05	1.73E+04	168973	59	2.32E+01	0	0	0	0	0	0	170740	1	1	56.6442	64.5429
DATA	11782	144	56	0	0	A_07_P045911	Z4495	13539.6	6196.64	3.56E+01	8.88E+00	95	53	1.82E+01	0	0	0	0	0	0	34.9712	1	0	48.3494	55.6574
DATA	11783	144	57	66	-1	(-)3xSLv1	NegativeControl	13581.5	6196.7	8.11E+00	8.18E+00	54	46	1.72E+01	0	0	0	0	0	0	-4.87873	0	0	38.1486	52.7191
DATA	11784	144	58	0	0	A_07_P050257	Z1800	13623.6	6194.82	8.15E+00	8.23E+00	65	47.5	2.09E+01	0	0	0	0	0	0	3.65402	0	0	41.182	56.3039
DATA	11785	144	59	66	-1	(-)3xSLv1	NegativeControl	13666.8	6196.56	8.20E+00	8.27E+00	59	51	1.92E+01	0	0	0	0	0	0	-0.218994	0	0	56.7452	57.0879
DATA	11786	144	60	66	-1	(-)3xSLv1	NegativeControl	13709.1	6196.56	8.25E+00	8.32E+00	55	52	2.08E+01	0	0	0	0	0	0	-5.26453	0	0	65	57.0652
DATA	11787	144	61	0	0	A_07_P016015	b1867	13751.3	6196.15	6.45E+02	6.50E+01	670	53.5	1.81E+01	0	0	0	0	0	0	616.912	1	1	49.6359	56.4091
DATA	11788	144	62	0	0	A_07_P043136	Z4046	13793.4	6196.18	1.54E+02	1.75E+01	202	47	1.57E+01	0	0	0	0	0	0	146.125	1	1	47.9926	49.9744
DATA	11789	144	63	0	0	A_07_P008268	b0315	13835.5	6196.45	2.15E+02	2.31E+01	269.5	55.5	1.95E+01	0	0	0	0	0	0	203.129	1	1	46.9058	58.8684
DATA	11790	144	64	0	0	A_07_P042758	Z3632	13878.1	6196.3	3.33E+02	3.44E+01	373	57	1.72E+01	0	0	0	0	0	0	311.997	1	1	49.172	57.6341
DATA	11791	144	65	66	-1	(-)3xSLv1	NegativeControl	13920.7	6196.58	8.54E+00	8.61E+00	52	47.5	1.35E+01	0	0	0	0	0	0	-4.51593	0	0	56.6442	51.3421
DATA	11792	144	66	0	0	A_07_P004302	b0770	13962.7	6196.29	1.33E+03	1.34E+02	1292	52	1.28E+01	0	0	0	0	0	0	1229.79	1	1	48.8211	52.622
DATA	11793	144	67	0	0	A_07_P006812	b1172	14004.9	6196.43	6.64E+03	6.64E+02	6086	52.5	2.03E+01	0	0	0	0	0	0	6073.03	1	1	51.7826	58.641
DATA	11794	144	68	0	0	A_07_P051609	Z1533	14047.5	6196.62	6.21E+02	6.27E+01	613	51.5	1.64E+01	0	0	0	0	0	0	563.099	1	1	49.5203	54.641
DATA	11795	144	69	66	-1	(-)3xSLv1	NegativeControl	14088.7	6197.37	8.82E+00	8.90E+00	55	49.5	1.78E+01	0	0	0	0	0	0	-4.87831	0	0	65	54.5446
DATA	11796	144	70	0	0	A_07_P033964	c_1157	14132.1	6196.29	5.51E+02	5.58E+01	541	49.5	1.78E+01	0	0	0	0	0	0	491.299	1	1	48.9384	54.5114
DATA	11797	144	71	0	0	A_07_P060414	ECs1377	14174.9	6196.04	2.13E+02	2.32E+01	243	48	1.58E+01	0	0	0	0	0	0	188.5	1	1	45.668	52.7895
DATA	11798	144	72	0	0	A_07_P005153	b0941	14217.1	6196.11	7.19E+01	1.16E+01	126	50	1.61E+01	0	0	0	0	0	0	62.8768	1	1	43.8764	52.8438
DATA	11799	144	73	0	0	A_07_P012031	b2979	14259.4	6196.97	3.02E+01	9.72E+00	84	52.5	1.72E+01	0	0	0	0	0	0	26.1424	1	0	54.6886	55.6905
DATA	11800	144	74	0	0	A_07_P039615	c_4365	14301.4	6196.58	1.36E+02	1.65E+01	172	54	2.17E+01	0	0	0	0	0	0	116.294	1	1	47.0278	60.8312
DATA	11801	144	75	0	0	A_07_P057862	ECs4829	14343.3	6196.64	1.97E+02	2.19E+01	217	53.5	1.72E+01	0	0	0	0	0	0	167.713	1	1	45.1634	54.8667
DATA	11802	144	76	0	0	A_07_P015296	b1993	14386	6196.69	5.95E+03	5.95E+02	4825.5	52.5	1.65E+01	0	0	0	0	0	0	5006.54	1	1	47.3919	54.9878
DATA	11803	144	77	0	0	A_07_P012215	b3016	14428.3	6196.89	1.79E+04	1.79E+03	14498.5	53.5	1.62E+01	0	0	0	0	0	0	14884.8	1	1	51.1145	55.9
DATA	11804	144	78	0	0	A_07_P032211	c_2664	14470.6	6196.73	1.23E+04	1.24E+03	9854	53	1.84E+01	0	0	0	0	0	0	10171	1	1	47.5127	54.573
DATA	11805	144	79	66	-1	(-)3xSLv1	NegativeControl	14513.4	6197	1.05E+01	9.88E+00	65	48.5	1.62E+01	0	0	0	0	0	0	8.57769	1	0	54.3734	52.0638
DATA	11806	144	80	66	-1	(-)3xSLv1	NegativeControl	14555.7	6197	9.84E+00	9.93E+00	56.5	47	1.41E+01	0	0	0	0	0	0	-1.86743	0	0	54.0563	50.0658
DATA	11807	144	81	0	0	A_07_P014885	b1381	14597.5	6196.42	2.76E+02	2.93E+01	274.5	47	1.76E+01	0	0	0	0	0	0	219.799	1	1	45.7933	52.2069
DATA	11808	144	82	0	0	A_07_P037262	c_5425	14639.8	6196.81	1.36E+04	1.36E+03	10432.5	47	1.57E+01	0	0	0	0	0	0	10734.5	1	1	50.0955	51.1047
DATA	11809	145	1	66	-1	(-)3xSLv1	NegativeControl	11190.5	6207.5	9.49E+00	9.57E+00	56	45	1.48E+01	0	0	0	0	0	0	-3.92683	0	0	65	49.4825
DATA	11810	145	2	0	0	A_07_P063454	ECs3774	11232.9	6207.56	5.27E+04	5.27E+03	42716	47	1.64E+01	0	0	0	0	0	0	44267.2	1	1	56.2381	52.3218
DATA	11811	145	3	0	0	A_07_P030898	c_0398	11274.8	6207.53	1.04E+02	1.41E+01	150	51	1.88E+01	0	0	0	0	0	0	87.2821	1	1	45.668	55.6789
DATA	11812	145	4	66	-1	(-)3xSLv1	NegativeControl	11317.5	6207.51	9.38E+00	9.46E+00	57	49	1.66E+01	0	0	0	0	0	0	-5.38062	0	0	56.8461	52.475
DATA	11813	145	5	0	0	A_07_P051042	Z1325	11360.8	6207.39	5.40E+01	1.09E+01	104	49	1.75E+01	0	0	0	0	0	0	45.9116	1	1	36.772	54.8925
DATA	11814	145	6	0	0	A_07_P055304	ECs2740	11402.1	6207.56	4.31E+01	1.03E+01	98	51	1.94E+01	0	0	0	0	0	0	36.8446	1	0	56.2381	55.3077
DATA	11815	145	7	66	-1	(-)3xSLv1	NegativeControl	11444.5	6207.53	9.24E+00	9.32E+00	57	51	1.73E+01	0	0	0	0	0	0	-3.50084	0	0	56.8461	54.7089
DATA	11816	145	8	66	-1	(-)3xSLv1	NegativeControl	11486.8	6207.59	9.19E+00	9.27E+00	54	50	1.49E+01	0	0	0	0	0	0	-4.98719	0	0	56.4415	51.8554
DATA	11817	145	9	66	-1	(-)3xSLv1	NegativeControl	11529.1	6207.56	9.14E+00	9.23E+00	62	49	1.59E+01	0	0	0	0	0	0	2.82614	0	0	56.2381	52.3977
DATA	11818	145	10	66	-1	(-)3xSLv1	NegativeControl	11571.4	6207.58	9.09E+00	9.17E+00	60	51	1.70E+01	0	0	0	0	0	0	-0.413272	0	0	56.5429	53.6
