"subject"	"query.name"	"logFC.x"	"logFC.y"	"t"	"P.Value"	"adj.P.Val"	"B"
"1000"	"ECs0647"	"A_07_P016796"	-1.16648388770683	-2.234883522	-18.11637552	2.78e-07	3.64e-06	7.561202095
"1001"	"ECs0648"	"A_07_P016804"	-1.09933674094563	-1.255701281	-9.620071499	2.26e-05	0.000105564	3.095105351
"1002"	"ECs0649"	"A_07_P016807"	-0.511981786314371	-0.620232913	-5.185486926	0.001157026	0.003025429	-1.651010616
"1003"	"ECs0649"	"A_07_P031357"	-0.434609976535902	-0.620232913	-5.185486926	0.001157026	0.003025429	-1.651010616
"1004"	"ECs0650"	"A_07_P044011"	0.32799104682816	-0.005263508	-0.058925683	0.954609609	0.966957576	-8.20007294
"1005"	"ECs0650"	"A_07_P054211"	0.263305107540901	-0.005263508	-0.058925683	0.954609609	0.966957576	-8.20007294
"1006"	"ECs0650"	"A_07_P016812"	0.25098815095301	-0.005263508	-0.058925683	0.954609609	0.966957576	-8.20007294
"1007"	"ECs0651"	"A_07_P016818"	0.0644728376979745	0.394108067	3.678079813	0.007465222	0.015412708	-3.536327706
"1008"	"ECs0652"	"A_07_P016821"	0.421902229908145	0.814166362	5.367521793	0.000944354	0.002531092	-0.85676755
"1009"	"ECs0653"	"A_07_P016830"	-0.123482429855075	1.024542132	3.719485045	0.007060738	0.014644276	-2.59646634
"1010"	"ECs0654"	"A_07_P009641"	0.2988556282947	-0.055165286	-0.233844692	0.821599884	0.862309078	-7.210246981
"1011"	"ECs0658"	"A_07_P009663"	0.747855862878254	0.478577206	4.947106873	0.001519987	0.003843929	-1.996868111
"1012"	"ECs0659"	"A_07_P009666"	0.380177943095265	0.359922876	3.017060274	0.01876708	0.034750535	-4.589575244
"1013"	"ECs0660"	"A_07_P009671"	0.377073142511176	0.693370133	7.030464258	0.000178434	0.000610608	0.493984321
"1014"	"ECs0661"	"A_07_P033283"	-0.327263906795884	0.082731222	0.639906996	0.542003994	0.621757311	-7.728883882
"1015"	"ECs0661"	"A_07_P009676"	-0.332660852566489	0.082731222	0.639906996	0.542003994	0.621757311	-7.728883882
"1016"	"ECs0662"	"A_07_P035444"	0.0585789015240473	0.148517742	1.084301561	0.313114333	0.396747004	-7.897214784
"1017"	"ECs0662"	"A_07_P009684"	0.0312272605707048	0.148517742	1.084301561	0.313114333	0.396747004	-7.897214784
"1018"	"ECs0663"	"A_07_P009690"	0.705227717718858	0.433572938	4.590662136	0.002320351	0.005566601	-2.380120062
"1019"	"ECs0664"	"A_07_P009694"	-1.05248239066077	-1.114518456	-10.66723683	1.12e-05	6.04e-05	3.490227746
"1020"	"ECs0664"	"A_07_P009697"	-0.960907315121127	-1.114518456	-10.66723683	1.12e-05	6.04e-05	3.490227746
"1021"	"ECs0665"	"A_07_P009703"	0.363313102555007	-0.051072965	-0.469823484	0.652345038	0.718763232	-8.239960807
"1022"	"ECs0666"	"A_07_P009709"	0.904489175179019	1.158680499	19.96700398	1.4e-07	2.28e-06	8.024661029
"1023"	"ECs0667"	"A_07_P009714"	0.554918405496744	0.635674259	6.864101001	0.000207881	0.000690201	0.276351734
"1024"	"ECs0667"	"A_07_P033287"	0.432567166137041	0.635674259	6.864101001	0.000207881	0.000690201	0.276351734
"1025"	"ECs0668"	"A_07_P009718"	0.354794676953075	0.384169627	4.915174183	0.001577523	0.003970107	-2.190150356
"1026"	"ECs0669"	"A_07_P009724"	0.0713229770057093	-0.201116275	-2.780226508	0.026461337	0.047089289	-5.244084258
"1027"	"ECs0670"	"A_07_P009726"	0.762378419147837	0.662184011	9.004521751	3.52e-05	0.000153253	1.862194684
"1028"	"ECs0671"	"A_07_P009735"	0.571362316730926	0.321213966	3.385848191	0.011139038	0.021976478	-4.45158107
"1029"	"ECs0672"	"A_07_P009737"	1.23745519757496	0.951634875	12.26913305	4.28e-06	2.84e-05	4.330942332
"1030"	"ECs0673"	"A_07_P009743"	1.26795687667539	1.422817675	21.35890561	8.65e-08	1.61e-06	8.603319307
"1031"	"ECs0674"	"A_07_P009747"	1.52520925061346	1.424534302	13.47807195	2.23e-06	1.72e-05	5.058304419
"1032"	"ECs0675"	"A_07_P009752"	1.46610052252662	1.215370514	15.04994694	1.03e-06	9.39e-06	5.895096409
"1033"	"ECs0676"	"A_07_P054219"	0.750241588159956	0.331803572	3.670279152	0.007544193	0.01555225	-3.844518769
"1034"	"ECs0676"	"A_07_P044019"	1.16133989064767	0.331803572	3.670279152	0.007544193	0.01555225	-3.844518769
"1035"	"ECs0676"	"A_07_P009759"	1.59697426491357	0.331803572	3.670279152	0.007544193	0.01555225	-3.844518769
"1036"	"ECs0676"	"A_07_P033292"	0.819202317427999	0.331803572	3.670279152	0.007544193	0.01555225	-3.844518769
"1037"	"ECs0677"	"A_07_P009762"	0.481480606704496	0.171313383	2.114043551	0.07116644	0.110867901	-6.243446641
"1038"	"ECs0677"	"A_07_P033300"	0.477190850434671	0.171313383	2.114043551	0.07116644	0.110867901	-6.243446641
"1039"	"ECs0678"	"A_07_P009769"	0.532685613166749	0.309812137	4.714012784	0.002000216	0.004906275	-2.547957091
"1040"	"ECs0679"	"A_07_P009773"	0.561799768302387	0.228591036	3.390296768	0.011070382	0.021872609	-4.44528146
"1041"	"ECs0679"	"A_07_P054223"	0.373966236551093	0.228591036	3.390296768	0.011070382	0.021872609	-4.44528146
"1042"	"ECs0679"	"A_07_P044023"	0.424215134796705	0.228591036	3.390296768	0.011070382	0.021872609	-4.44528146
"1043"	"ECs0680"	"A_07_P009777"	0.478619019034663	0.38780065	7.244354554	0.000147215	0.000522247	0.209358455
"1044"	"ECs0681"	"A_07_P009784"	-2.53877385785361	-3.088600469	-33.02695975	3.83e-09	2.43e-07	12.0196238
"1045"	"ECs0682"	"A_07_P009787"	-0.444947937165451	-1.896337499	-15.00859363	1.05e-06	9.49e-06	6.222999861
"1046"	"ECs0683"	"A_07_P009794"	0.952453792034485	1.446994003	7.907414893	8.33e-05	0.000318749	1.788468859
"1047"	"ECs0684"	"A_07_P009800"	0.630845891879072	0.72497851	6.18923628	0.000398166	0.001196248	-0.294595182
"1048"	"ECs0686"	"A_07_P009808"	1.07090698487532	0.726090677	2.35348706	0.049756483	0.080928328	-4.850099175
"1049"	"ECs0689"	"A_07_P009817"	0.0533899317927108	0.340152034	2.962520948	0.020301256	0.037280365	-4.514797998
"1050"	"ECs0690"	"A_07_P009825"	-0.105896424549884	-2.153309367	-16.30170835	5.87e-07	6.4e-06	6.859702149
"1051"	"ECs0691"	"A_07_P009830"	-1.4395837545022	-1.952345116	-8.264416754	6.23e-05	0.000249041	1.611888877
"1052"	"ECs0692"	"A_07_P009831"	-1.32075237464299	-1.871025638	-8.027791887	7.55e-05	0.000292149	1.446554829
"1053"	"ECs0693"	"A_07_P009836"	-1.67549988449672	-1.818533086	-15.65153601	7.81e-07	7.79e-06	6.404828399
"1054"	"ECs0694"	"A_07_P044035"	-2.42987488733176	-2.765659945	-32.85880928	3.97e-09	2.5e-07	11.95322491
"1055"	"ECs0694"	"A_07_P009841"	-2.58257776239248	-2.765659945	-32.85880928	3.97e-09	2.5e-07	11.95322491
"1056"	"ECs0694"	"A_07_P056560"	-2.38605309046232	-2.765659945	-32.85880928	3.97e-09	2.5e-07	11.95322491
"1057"	"ECs0695"	"A_07_P009848"	1.74684309247835	1.49846111	15.06753458	1.02e-06	9.34e-06	5.89699599
"1058"	"ECs0696"	"A_07_P009852"	1.42362170547445	0.860482077	11.09132347	8.58e-06	4.93e-05	3.447410229
"1059"	"ECs0697"	"A_07_P009856"	0.25773879043564	-0.28461498	-4.13843301	0.004076476	0.009086559	-3.24300458
"1060"	"ECs0698"	"A_07_P009865"	-0.0088381201054981	-0.502984748	-7.80645991	9.07e-05	0.000343342	0.881820222
"1061"	"ECs0699"	"A_07_P009866"	1.24859447154281	0.868233847	15.0772958	1.02e-06	9.32e-06	5.854152302
"1062"	"ECs0700"	"A_07_P044036"	-0.191345370231691	0.010282393	0.098136277	0.924493883	0.944719348	-8.134009927
"1063"	"ECs0700"	"A_07_P009874"	-0.130747846800825	0.010282393	0.098136277	0.924493883	0.944719348	-8.134009927
"1064"	"ECs0700"	"A_07_P041064"	-0.0572803821150274	0.010282393	0.098136277	0.924493883	0.944719348	-8.134009927
"1065"	"ECs0700"	"A_07_P056561"	-0.202123566150639	0.010282393	0.098136277	0.924493883	0.944719348	-8.134009927
"1066"	"ECs0704"	"A_07_P046247"	-2.82942358124111	-2.831806551	-16.31909115	5.82e-07	6.38e-06	6.672865148
"1067"	"ECs0704"	"A_07_P056567"	-2.72552915384559	-2.831806551	-16.31909115	5.82e-07	6.38e-06	6.672865148
"1068"	"ECs0704"	"A_07_P033307"	-2.17468022445242	-2.831806551	-16.31909115	5.82e-07	6.38e-06	6.672865148
"1069"	"ECs0704"	"A_07_P009887"	-0.141900607766503	-2.831806551	-16.31909115	5.82e-07	6.38e-06	6.672865148
"1070"	"ECs0705"	"A_07_P009895"	0.360052291383435	0.186499227	2.564569421	0.036351249	0.061829933	-5.594822716
"1071"	"ECs0706"	"A_07_P009896"	0.265101411882334	0.090745472	1.21570862	0.262356088	0.341375243	-7.473272161
"1072"	"ECs0707"	"A_07_P009903"	-0.0981900969404654	-0.444377071	-5.908374748	0.000529871	0.001531329	-0.951438338
"1073"	"ECs0708"	"A_07_P009910"	-0.717629829159591	-1.169178858	-12.37577295	4.03e-06	2.71e-05	4.485139982
"1074"	"ECs0709"	"A_07_P009911"	-0.225424204233787	-0.297883698	-2.626070508	0.033191216	0.057184739	-5.424719202
"1075"	"ECs0710"	"A_07_P009919"	0.47019086735636	0.33175199	5.415122109	0.000896165	0.002418539	-1.774614925
"1076"	"ECs0713"	"A_07_P009926"	0.20074070275971	0.634067752	7.315077239	0.000138281	0.000493924	0.709202625
"1077"	"ECs0714"	"A_07_P009932"	0.0390866986752044	-0.133354804	-1.47993557	0.181161372	0.247511725	-7.339043705
"1078"	"ECs0715"	"A_07_P009938"	0.514090961873418	0.118105643	1.793932966	0.114621328	0.166464405	-6.86617075
"1079"	"ECs0716"	"A_07_P009941"	1.48785103475517	1.215638182	16.26156322	5.97e-07	6.5e-06	6.642203082
"1080"	"ECs0717"	"A_07_P009949"	0.579807653853236	0.016604307	0.155643887	0.880577358	0.911776291	-8.12272829
"1081"	"ECs0718"	"A_07_P009955"	0.976733852613531	0.197312955	2.620402926	0.033470158	0.057610839	-5.552781864
"1082"	"ECs0719"	"A_07_P009956"	-0.218800459386271	-0.424791029	-5.025381962	0.001388516	0.003552546	-2.21757961
"1083"	"ECs0720"	"A_07_P009978"	0.215485534678695	0.605694082	5.556648886	0.000768284	0.002120541	-1.19770324
"1084"	"ECs0721"	"A_07_P009981"	-0.172896293144385	0.630349755	4.043715839	0.004604933	0.010070411	-3.095144543
"1085"	"ECs0722"	"A_07_P009988"	-0.228593745435701	0.376757633	1.487256649	0.179270945	0.245615786	-6.664195818
"1086"	"ECs0722"	"A_07_P033368"	-0.177581681397845	0.376757633	1.487256649	0.179270945	0.245615786	-6.664195818
"1087"	"ECs0723"	"A_07_P009994"	-0.325700205799268	0.129011232	0.827413915	0.434501104	0.520163972	-7.679757736
"1088"	"ECs0724"	"A_07_P009996"	0.0979486462230795	0.081105352	0.255743066	0.805284613	0.849590812	-7.591160717
"1089"	"ECs0725"	"A_07_P010003"	0.0671615525103457	0.302634649	2.379910619	0.047833444	0.078219561	-5.363302349
"1090"	"ECs0728"	"A_07_P010014"	0.745260789378192	0.704364042	5.50791548	0.000809875	0.002214091	-1.234872847
"1091"	"ECs0729"	"A_07_P010033"	0.566859783748277	0.932362606	3.619562025	0.008080156	0.016557199	-3.934352932
"1092"	"ECs0730"	"A_07_P063004"	1.08943102514089	0.267612603	1.13544971	0.292478788	0.374594932	-6.497590285
"1093"	"ECs0730"	"A_07_P010040"	0.431658957999084	0.267612603	1.13544971	0.292478788	0.374594932	-6.497590285
"1094"	"ECs0731"	"A_07_P010047"	0.964651772489529	0.223457439	1.483530772	0.180230791	0.246486805	-6.512962368
"1095"	"ECs0731"	"A_07_P053529"	0.673675625024724	0.223457439	1.483530772	0.180230791	0.246486805	-6.512962368
"1096"	"ECs0731"	"A_07_P007358"	0.725285089116373	0.223457439	1.483530772	0.180230791	0.246486805	-6.512962368
"1097"	"ECs0731"	"A_07_P010041"	0.716011559626574	0.223457439	1.483530772	0.180230791	0.246486805	-6.512962368
"1098"	"ECs0732"	"A_07_P033376"	-3.03491917107017	-3.145714919	-29.97613495	7.68e-09	3.68e-07	11.32536016
"1099"	"ECs0732"	"A_07_P063010"	-2.99576674722829	-3.145714919	-29.97613495	7.68e-09	3.68e-07	11.32536016
"1100"	"ECs0732"	"A_07_P010051"	-2.63108192830915	-3.145714919	-29.97613495	7.68e-09	3.68e-07	11.32536016
"1101"	"ECs0732"	"A_07_P051980"	-3.18767338682958	-3.145714919	-29.97613495	7.68e-09	3.68e-07	11.32536016
"1102"	"ECs0733"	"A_07_P010056"	-1.22284366526174	-1.333544424	-16.93975096	4.47e-07	5.17e-06	6.900053228
"1103"	"ECs0734"	"A_07_P010061"	-0.929145287161073	-0.962492207	-6.601115374	0.000266214	0.000843398	-0.074411547
"1104"	"ECs0735"	"A_07_P010066"	-0.887639342910789	-1.317575689	-14.87225494	1.12e-06	9.95e-06	6.041443755
"1105"	"ECs0736"	"A_07_P010075"	-0.884492574195831	-1.056059209	-9.987787479	1.75e-05	8.59e-05	3.031332171
"1106"	"ECs0737"	"A_07_P063012"	-0.730488797381986	-1.056114117	-9.115800749	3.25e-05	0.000142512	2.257977
"1107"	"ECs0737"	"A_07_P010077"	-0.571692184155872	-1.056114117	-9.115800749	3.25e-05	0.000142512	2.257977
"1108"	"ECs0737"	"A_07_P051702"	-0.743739447058598	-1.056114117	-9.115800749	3.25e-05	0.000142512	2.257977
"1109"	"ECs0737"	"A_07_P041563"	-0.431986157457108	-1.056114117	-9.115800749	3.25e-05	0.000142512	2.257977
"1110"	"ECs0738"	"A_07_P010083"	-0.387706425651223	-0.665376971	-3.53939689	0.009012883	0.018230088	-3.884859731
"1111"	"ECs0739"	"A_07_P010088"	-0.0623171453961186	-0.303365573	-2.329798864	0.051547178	0.083592086	-5.670874622
"1112"	"ECs0740"	"A_07_P010091"	0.419375736002817	0.332258531	1.909481826	0.096569318	0.144431122	-6.192371497
"1113"	"ECs0743"	"A_07_P056586"	0.209248040307854	0.318054893	3.017122508	0.018765401	0.034750535	-4.693681309
"1114"	"ECs0743"	"A_07_P046276"	0.21893135234861	0.318054893	3.017122508	0.018765401	0.034750535	-4.693681309
"1115"	"ECs0744"	"A_07_P046283"	0.613551520011122	0.465219234	3.379305166	0.011240849	0.022145365	-3.803117557
"1116"	"ECs0744"	"A_07_P056593"	0.549844801472901	0.465219234	3.379305166	0.011240849	0.022145365	-3.803117557
"1117"	"ECs0745"	"A_07_P046286"	-2.78619907211739	-3.146283285	-29.50912564	8.59e-09	3.88e-07	11.16243904
"1118"	"ECs0745"	"A_07_P056596"	-2.95790557680153	-3.146283285	-29.50912564	8.59e-09	3.88e-07	11.16243904
"1119"	"ECs0746"	"A_07_P033393"	0.0894494304296573	-3.898849104	-33.17919763	3.71e-09	2.43e-07	12.04618002
"1120"	"ECs0746"	"A_07_P010122"	-3.75102202653232	-3.898849104	-33.17919763	3.71e-09	2.43e-07	12.04618002
"1121"	"ECs0747"	"A_07_P010127"	-3.87938144044346	-4.127868507	-26.16179367	2.03e-08	6.52e-07	10.34336253
"1122"	"ECs0748"	"A_07_P063016"	-3.73114576062666	-3.998235358	-32.41879921	4.38e-09	2.69e-07	11.8691361
"1123"	"ECs0748"	"A_07_P051706"	-3.67584920148901	-3.998235358	-32.41879921	4.38e-09	2.69e-07	11.8691361
"1124"	"ECs0748"	"A_07_P010135"	-3.47805571847749	-3.998235358	-32.41879921	4.38e-09	2.69e-07	11.8691361
"1125"	"ECs0749"	"A_07_P010139"	-3.2228505585724	-3.578747955	-33.26923961	3.63e-09	2.42e-07	12.06839521
"1126"	"ECs0750"	"A_07_P010142"	-3.73331959920224	-3.621596918	-19.23241	1.82e-07	2.72e-06	8.16982762
"1127"	"ECs0751"	"A_07_P010149"	-3.43093676516075	-3.654394618	-33.06380092	3.8e-09	2.43e-07	12.00564857
"1128"	"ECs0752"	"A_07_P010151"	-3.47646892025026	-3.528650234	-30.76479649	6.37e-09	3.29e-07	11.48319872
"1129"	"ECs0753"	"A_07_P010159"	-3.41503587845479	-3.571165023	-12.75306145	3.27e-06	2.3e-05	4.746549872
"1130"	"ECs0754"	"A_07_P010165"	-2.98433654073823	-3.18151803	-29.71269075	8.18e-09	3.74e-07	11.23447356
"1131"	"ECs0755"	"A_07_P046291"	-0.255394926015177	-0.758984711	-4.448945683	0.002759474	0.006441405	-2.103380496
"1132"	"ECs0755"	"A_07_P056601"	-0.0627918656868576	-0.758984711	-4.448945683	0.002759474	0.006441405	-2.103380496
"1133"	"ECs0757"	"A_07_P056613"	0.425648091532168	0.49951786	2.867431013	0.023300639	0.042150941	-4.604266072
"1134"	"ECs0757"	"A_07_P046303"	0.17231857103291	0.49951786	2.867431013	0.023300639	0.042150941	-4.604266072
"1135"	"ECs0759"	"A_07_P056623"	-0.620188672922852	-0.5386026	-1.85874156	0.104130575	0.15367907	-5.491707053
"1136"	"ECs0759"	"A_07_P046313"	-0.251225104987968	-0.5386026	-1.85874156	0.104130575	0.15367907	-5.491707053
"1137"	"ECs0760"	"A_07_P046318"	-0.609022598746881	-0.075836003	-0.586592808	0.575356183	0.653161932	-7.602239206
"1138"	"ECs0760"	"A_07_P056628"	-0.441123544457947	-0.075836003	-0.586592808	0.575356183	0.653161932	-7.602239206
"1139"	"ECs0761"	"A_07_P056632"	-1.08933775382789	-0.426477675	-4.135606951	0.00409125	0.009111116	-2.789924402
"1140"	"ECs0761"	"A_07_P046322"	-0.455677630115236	-0.426477675	-4.135606951	0.00409125	0.009111116	-2.789924402
"1141"	"ECs0762"	"A_07_P056636"	-0.397487532787829	-0.535201385	-3.529603901	0.009134547	0.018434379	-3.514664133
"1142"	"ECs0762"	"A_07_P046326"	-0.530693767737709	-0.535201385	-3.529603901	0.009134547	0.018434379	-3.514664133
"1143"	"ECs0763"	"A_07_P056643"	0.196078327622291	0.208901123	1.59060966	0.154431099	0.215572402	-6.468110054
"1144"	"ECs0763"	"A_07_P046333"	0.13993967639027	0.208901123	1.59060966	0.154431099	0.215572402	-6.468110054
"1145"	"ECs0764"	"A_07_P056650"	0.168616072660035	-0.196052991	-0.64212546	0.540641934	0.620716002	-6.658370835
"1146"	"ECs0768"	"A_07_P010185"	1.75042652375895	1.659983331	8.805164629	4.09e-05	0.000174234	1.684356586
"1147"	"ECs0769"	"A_07_P010187"	1.38121164792822	1.347451366	7.789640957	9.19e-05	0.000347252	0.812792545
"1148"	"ECs0769"	"A_07_P033406"	-0.0289791804454319	1.347451366	7.789640957	9.19e-05	0.000347252	0.812792545
"1149"	"ECs0770"	"A_07_P010194"	1.86458539592255	0.956252944	4.902394599	0.00160122	0.004019599	-2.196748938
"1150"	"ECs0771"	"A_07_P010198"	1.52979184837483	0.868920138	11.22153788	7.92e-06	4.6e-05	3.640656231
"1151"	"ECs0772"	"A_07_P010205"	1.21887838255062	0.971439252	15.07838255	1.02e-06	9.32e-06	5.893525509
"1152"	"ECs0772"	"A_07_P046359"	1.24403170480253	0.971439252	15.07838255	1.02e-06	9.32e-06	5.893525509
"1153"	"ECs0772"	"A_07_P056669"	1.00646452896224	0.971439252	15.07838255	1.02e-06	9.32e-06	5.893525509
"1154"	"ECs0773"	"A_07_P010209"	1.47989667791762	0.913276159	12.78562242	3.21e-06	2.27e-05	4.681141586
"1155"	"ECs0774"	"A_07_P010215"	1.09802634488463	0.899815253	14.06411363	1.65e-06	1.34e-05	5.299412239
"1156"	"ECs0775"	"A_07_P010216"	0.482975413485876	0.337523381	6.267772829	0.000368199	0.001116653	-0.807023443
"1157"	"ECs0776"	"A_07_P033412"	0.476674196151846	0.512119363	8.947358676	3.68e-05	0.000158911	1.771383231
"1158"	"ECs0776"	"A_07_P010223"	0.413547344713615	0.512119363	8.947358676	3.68e-05	0.000158911	1.771383231
"1159"	"ECs0777"	"A_07_P010230"	0.997986278539481	0.728982372	10.46962287	1.27e-05	6.64e-05	3.00603823
"1160"	"ECs0777"	"A_07_P033416"	1.009442270675	0.728982372	10.46962287	1.27e-05	6.64e-05	3.00603823
"1161"	"ECs0778"	"A_07_P033430"	-2.79005861196512	-3.360259824	-46.46150077	3.3e-10	8.58e-08	14.42971851
"1162"	"ECs0778"	"A_07_P046361"	-3.15117205815768	-3.360259824	-46.46150077	3.3e-10	8.58e-08	14.42971851
"1163"	"ECs0778"	"A_07_P010232"	-3.23493969442886	-3.360259824	-46.46150077	3.3e-10	8.58e-08	14.42971851
"1164"	"ECs0778"	"A_07_P056671"	-3.22129461129323	-3.360259824	-46.46150077	3.3e-10	8.58e-08	14.42971851
"1165"	"ECs0779"	"A_07_P010236"	-2.81356893929483	-3.348997525	-41.20248456	7.82e-10	1.15e-07	13.59020844
"1166"	"ECs0780"	"A_07_P010243"	-1.58900283893328	-2.391332717	-22.76816449	5.48e-08	1.2e-06	9.278205115
"1167"	"ECs0780"	"A_07_P041567"	-1.17428562370152	-2.391332717	-22.76816449	5.48e-08	1.2e-06	9.278205115
"1168"	"ECs0781"	"A_07_P010246"	-3.8857444001785	-4.748065575	-24.32256204	3.42e-08	8.74e-07	9.778221282
"1169"	"ECs0782"	"A_07_P010251"	-0.88370447299332	-1.053631741	-5.812005022	0.000585745	0.001673339	-1.223364442
"1170"	"ECs0783"	"A_07_P004227"	-0.732956090210248	-1.04612421	-14.09223845	1.63e-06	1.33e-05	5.315013795
"1171"	"ECs0784"	"A_07_P004231"	-0.750419950250847	-1.085686484	-8.602996847	4.78e-05	0.000198426	1.714589921
"1172"	"ECs0785"	"A_07_P004240"	-1.06650436270434	-0.806152955	-8.212056527	6.5e-05	0.000257449	1.450873026
"1173"	"ECs0786"	"A_07_P004241"	-0.446215724901355	-0.602633776	-6.11598223	0.000428588	0.001275304	-0.593447977
"1174"	"ECs0787"	"A_07_P004246"	-0.604291418289556	-0.779339517	-8.787173818	4.15e-05	0.000176352	1.976133126
"1175"	"ECs0788"	"A_07_P004252"	-0.613572657758336	-1.025901863	-11.75984897	5.73e-06	3.56e-05	4.172939589
"1176"	"ECs0789"	"A_07_P004260"	0.551036502403967	0.181819731	1.465986716	0.184813059	0.252122658	-7.048818054
"1177"	"ECs0790"	"A_07_P004262"	-0.463111206656478	-0.620421723	-3.277033073	0.01296858	0.025052418	-4.2674573
"1178"	"ECs0790"	"A_07_P033440"	-0.459282936478489	-0.620421723	-3.277033073	0.01296858	0.025052418	-4.2674573
"1179"	"ECs0791"	"A_07_P004270"	0.233842568221473	-0.324295287	-3.664587499	0.007602382	0.015660392	-3.829025869
"1180"	"ECs0791"	"A_07_P041574"	-0.15730715809881	-0.324295287	-3.664587499	0.007602382	0.015660392	-3.829025869
"1181"	"ECs0792"	"A_07_P004275"	0.630772469258689	-0.040771165	-0.292049721	0.778464773	0.826882408	-7.962262014
"1182"	"ECs0793"	"A_07_P004279"	0.610805227760912	0.284136089	2.436869604	0.043941537	0.072836063	-5.624460812
"1183"	"ECs0794"	"A_07_P056677"	0.525342938807285	0.313237315	4.093236424	0.004319892	0.00953867	-3.253969451
"1184"	"ECs0794"	"A_07_P046367"	0.441318972398029	0.313237315	4.093236424	0.004319892	0.00953867	-3.253969451
"1185"	"ECs0794"	"A_07_P004285"	0.547945176924624	0.313237315	4.093236424	0.004319892	0.00953867	-3.253969451
"1186"	"ECs0795"	"A_07_P004288"	-2.98375130226937	-2.796624469	-36.56074942	1.85e-09	1.69e-07	12.74876306
"1187"	"ECs0796"	"A_07_P004293"	-0.714027432290769	-1.128093136	-7.527746515	0.000114876	0.000420494	1.258084626
"1188"	"ECs0798"	"A_07_P004302"	0.367011511999975	0.375532202	1.573266285	0.158365727	0.220277093	-6.158378105
"1189"	"ECs0799"	"A_07_P004308"	0.266565607025389	0.871223502	7.097693878	0.000167885	0.000579592	0.528119801
"1190"	"ECs0800"	"A_07_P051991"	1.21051345630147	0.75353529	6.014024696	0.00047534	0.001396631	-0.882594381
"1191"	"ECs0800"	"A_07_P004315"	1.25738517773299	0.75353529	6.014024696	0.00047534	0.001396631	-0.882594381
"1192"	"ECs0801"	"A_07_P056681"	-0.0309456934364044	-0.210974516	-0.817204117	0.439948138	0.525074596	-6.810471529
